date,account,address,type,id,name,overEstimationBurn,refundDecimal,refund,amountDecimal,burnedDecimal,signature,signedHash,success,minerPenalty,minerTip,exitCode,gas,baseFeeBurn
2023-06-13,f02184150,f02184150,unknown,7,,0.0018960168218242,0.2928079286019088,0.2928079286019088,2.1868956765243106,0.0549889624776953,,,True,0.0,0.0041398189203957,0,56514363,0.0530929456558711
2023-06-14,f02184150,f02184150,unknown,7,,0.0045798553660069,1.223324424631373,1.223324424631373,8.749174641249386,0.181550972162188,,,True,0.0,0.0178874532064389,0,235296432,0.176971116796181
2023-06-14,f02184150,f02184150,unknown,6,,0.0014324677006393,0.4412297525433261,0.4412297525433262,0.2445788088875768,0.0733479880370731,,,True,0.0,0.0067019394196006,0,86900172,0.0719155203364338
2023-06-15,f02184150,f02184150,unknown,6,,0.001725454960599,0.5858617248103757,0.5858617248103758,0.3040615961360544,0.0757691190693786,,,True,0.0,0.0099727561202455,0,111075922,0.0740436641087795
2023-06-15,f02184150,f02184150,unknown,7,,0.0059236392357851,1.4536219806851916,1.453621980685191,10.935491040737055,0.2451108361300496,,,True,0.0,0.0255533431847588,0,283720375,0.2391871968942644
2023-06-15,f02184150,f02184150,unknown,5,,0.0012491663526825,0.958388077935964,0.958388077935964,0.0,0.0637328584644237,,,True,0.0,0.0151777135996123,0,172887009,0.0624836921117411
2023-06-15,f02184150,f02184150,unknown,11,,0.0001394950505534,0.1059816237478212,0.1059816237478212,0.0,0.0071743227379364,,,True,0.0,0.0016923835142422,0,19150489,0.0070348276873829
2023-06-16,f02184150,f02184150,unknown,5,,0.000188144927537,0.1104125081504692,0.1104125081504692,0.0,0.009671706683587,,,True,0.0,0.0017994351659436,0,20323042,0.00948356175605
2023-06-17,f02184150,f02184150,unknown,5,,0.0001613332366339,0.111941239450192,0.111941239450192,0.0,0.0082559523744557,,,True,0.0,0.0017176581753521,0,20323042,0.0080946191378217
2023-06-18,f02184150,f02184150,unknown,5,,0.0002266215383331,0.1085865741485267,0.1085865741485267,0.0,0.0116496207239498,,,True,0.0,0.0016474551275233,0,20323042,0.0114229991856167
2023-06-19,f02184150,f02184150,unknown,7,,0.0006919142421194,0.28990773184459,0.28990773184459,2.133395071348137,0.0441261638176375,,,True,0.0,0.0044810493377723,0,57096815,0.0434342495755181
2023-06-19,f02184150,f02184150,unknown,5,,0.0003483871737008,0.2437446274960737,0.2437446274960737,0.0,0.0178325615154651,,,True,0.0,0.0033399859884611,0,44161963,0.0174841743417643
2023-06-19,f02184150,f02184150,unknown,6,,0.0013487765799982,0.4895790553385394,0.4895790553385394,0.239866170879599,0.0691237641111823,,,True,0.0,0.0074928405502782,0,94391320,0.067774987531184
2023-06-20,f02184150,f02184150,unknown,5,,0.0004898939096324,0.236846668629784,0.2368466686297841,0.0,0.0250756395962092,,,True,0.0,0.0032374767740067,0,44202398,0.0245857456865767
2023-06-20,f02184150,f02184150,unknown,7,,0.0064138059547943,1.9617101402233108,1.9617101402233108,12.820607563418774,0.1588515965572624,,,True,0.0,0.0268340232194266,0,344145925,0.152437790602468
2023-06-20,f02184150,f02184150,unknown,6,,0.0017568980250305,0.9264722140441384,0.9264722140441386,0.4213043750163548,0.0899867286613502,,,True,0.0,0.0127315322945111,0,171574040,0.0882298306363197
2023-06-21,f02184150,f02184150,unknown,6,,0.0033327607698789,1.3198619173375004,1.3198619173375004,0.5964536618208368,0.1707740912245544,,,True,0.0,0.0186059364379451,0,251604968,0.1674413304546755
2023-06-21,f02184150,f02184150,unknown,5,,0.0006798192253209,0.2271332905374135,0.2271332905374135,0.0,0.0347971437139553,,,True,0.0,0.003225845748631,0,44201814,0.0341173244886344
2023-06-21,f02184150,f02184150,unknown,7,,0.0175336057129317,3.799354208019441,3.799354208019441,25.618416232091505,0.4687069451178887,,,True,0.0,0.0531855918626703,0,690460810,0.451173339404957
2023-06-22,f02184150,f02184150,unknown,5,,0.0007116287823008,0.2254104835334048,0.2254104835334048,0.0,0.036425282723469,,,True,0.0,0.0034344837431261,0,44220809,0.0357136539411681
2023-06-22,f02184150,f02184150,unknown,6,,0.0034128155676506,1.0508774335241828,1.0508774335241828,0.4763316228505547,0.1749075770731904,,,True,0.0,0.0153839644026268,0,206919586,0.1714947615055397
2023-06-22,f02184150,f02184150,unknown,7,,0.0099778305031013,1.8640399078137015,1.864039907813702,12.812518820648677,0.2577833631524813,,,True,0.0,0.0264770590338167,0,342559741,0.24780553264938
2023-06-23,f02184150,f02184150,unknown,5,,0.0002611166710013,0.2486442537925915,0.2486442537925915,0.0,0.013365408832191,,,True,0.0,0.0034910373752174,0,44259217,0.0131042921611897
2023-06-23,f02184150,f02184150,unknown,7,,0.0103977602127493,2.1854988876042065,2.1854988876042065,14.98435420094105,0.2644869978837804,,,True,0.0,0.0342695245120128,0,398190224,0.2540892376710311
2023-06-23,f02184150,f02184150,unknown,6,,0.002865662996277,1.2664710480521646,1.2664710480521646,0.5382691979474998,0.1467363033584529,,,True,0.0,0.0198390935893824,0,238893138,0.1438706403621758
2023-06-24,f02184150,f02184150,unknown,6,,0.0013403783676585,0.9276536862117752,0.9276536862117754,0.3561483082082392,0.0686530072977667,,,True,0.0,0.0128117514904579,0,168224808,0.0673126289301081
2023-06-24,f02184150,f02184150,unknown,7,,0.0037470407157739,1.96610476035434,1.96610476035434,12.847389571232016,0.1577224688315803,,,True,0.0,0.0268803408140797,0,354364591,0.1539754281158064
2023-06-24,f02184150,f02184150,unknown,5,,0.0003561261107131,0.2440693707464087,0.2440693707464087,0.0,0.0182285627336355,,,True,0.0,0.0031124315199557,0,44244161,0.0178724366229223
2023-06-25,f02184150,f02184150,unknown,7,,0.0049996629142425,0.9367180387609988,0.9367180387609988,6.424896303507441,0.1407106669666435,,,True,0.0,0.0123589792723576,0,174805367,0.1357110040524009
2023-06-25,f02184150,f02184150,unknown,5,,0.0003073872005479,0.2467672268740562,0.2467672268740562,0.0,0.015701179524878,,,True,0.0,0.0029798336010657,0,44245274,0.01539379232433
2023-06-25,f02184150,f02184150,unknown,6,,0.0013561044987415,0.5921847738341537,0.5921847738341537,0.2365868528796254,0.069479935569277,,,True,0.0,0.0075786155965692,0,111566740,0.0681238310705354
2023-06-26,f02184150,f02184150,unknown,7,,0.093061747282721,0.9814917155522952,0.9814917155522954,6.46104028947434,0.0973456172377822,,,False,0.0,0.0119117972099224,6,9574089,0.0042838699550612
2023-06-26,f02184150,f02184150,unknown,7,,0.0023343371624826,0.6309513959579655,0.6309513959579656,4.304067113805955,0.0746858329236664,,,True,0.0,0.0079068661183679,0,115419335,0.0723514957611838
2023-06-26,f02184150,f02184150,unknown,6,,0.0024820964225408,1.2672914714951096,1.2672914714951096,0.4674279034042402,0.1270576804760721,,,True,0.0,0.0154245830288182,0,235013438,0.1245755840535313
2023-06-26,f02184150,f02184150,unknown,5,,0.0003261781523963,0.2460543174528584,0.2460543174528585,0.0,0.0166609934316813,,,True,0.0,0.0028095591154601,0,44258045,0.0163348152792849
2023-06-27,f02184150,f02184150,unknown,7,,0.0040352771243852,0.9758344714620244,0.9758344714620244,2.154942849129532,0.1126574049679933,,,True,0.0,0.0117511835699822,0,174147082,0.1086221278436081
2023-06-27,f02184150,f02184150,unknown,5,,0.0003786069709326,0.2432984145855692,0.2432984145855692,0.0,0.0193390062455463,,,True,0.0,0.0030067391688843,0,44277927,0.0189603992746137
2023-06-27,f02184150,f02184150,unknown,6,,0.0008218426192769,0.3236342178058194,0.3236342178058194,0.0,0.0420741373629188,,,True,0.0,0.0039509448312617,0,61622612,0.0412522947436418
2023-06-28,f02184150,f02184150,unknown,5,,0.0002245450966508,0.109526729613253,0.109526729613253,0.0,0.0115424324679939,,,True,0.0,0.001401202918753,0,20420828,0.0113178873713431
2023-06-29,f02184150,f02184150,unknown,7,,0.0021637107708183,0.5905381300680492,0.5905381300680492,0.0,0.1118666174222685,,,True,0.0,0.0084188225096821,0,118652361,0.1097029066514502
2023-06-29,f02184150,f02184150,unknown,5,,0.0007278440724136,0.2249789051567793,0.2249789051567794,0.0,0.0372551167314423,,,True,0.0,0.0032765731117782,0,44260866,0.0365272726590287
2023-06-30,f02184150,f02184150,unknown,5,,0.0003102486715343,0.1049740791304597,0.1049740791304598,0.0,0.0159479326862902,,,True,0.0,0.00154673818325,0,20420559,0.0156376840147558
2023-07-01,f02184150,f02184150,unknown,5,,0.0002573314852613,0.1078422409181155,0.1078422409181155,0.0,0.0131682638928214,,,True,0.0,0.0014894451890629,0,20420559,0.0129109324075601
2023-07-02,f02184150,f02184150,unknown,5,,0.0001415808683896,0.1138224050661741,0.1138224050661741,0.0,0.0072450296365261,,,True,0.0,0.0014325152972996,0,20420559,0.0071034487681365
2023-07-03,f02184150,f02184150,unknown,5,,0.0001290174630709,0.1142432108488137,0.1142432108488138,0.0,0.006602130317537,,,True,0.0,0.0016546088336491,0,20420559,0.006473112854466
2023-07-04,f02184150,f02184150,unknown,5,,0.0001060420392253,0.1155456448190585,0.1155456448190585,0.0,0.0054509542139851,,,True,0.0,0.0014721509669562,0,20420559,0.0053449121747598
2023-07-05,f02184150,f02184150,unknown,5,,0.0001318424543804,0.1142856408734532,0.1142856408734532,0.0,0.0067771912680779,,,True,0.0,0.0014059178584687,0,20420559,0.0066453488136974
2023-07-06,f02184150,f02184150,unknown,5,,3.3037861357088e-05,0.1195182243995689,0.1195182243995689,0.0,0.0016906259114107,,,True,0.0,0.0012910996890203,0,20420559,0.0016575880500536
2023-07-07,f02184150,f02184150,unknown,5,,0.0001400410493283,0.1140026439001004,0.1140026439001004,0.0,0.0071986294637808,,,True,0.0,0.0012674766361187,0,20420559,0.0070585884144524
2023-07-08,f02184150,f02184150,unknown,5,,4.0963681e-11,0.1224662206805536,0.1224662206805536,0.0,2.1033088e-09,,,True,0.0,2.5272161375e-06,0,20419259,2.062345159e-09
2023-07-09,f02184150,f02184150,unknown,5,,2.777579833e-09,0.1224972165868892,0.1224972165868893,0.0,1.419756684e-07,,,True,0.0,2.59143744227e-06,0,20419259,1.39198088603e-07
2023-07-10,f02184150,f02184150,unknown,5,,2.566136944184e-06,0.1221597860981177,0.1221597860981177,0.0,0.0001317600954697,,,True,0.0,0.0001772038064125,0,20419259,0.0001291939585255
2023-07-11,f02184150,f02184150,unknown,5,,2.027337062667e-06,0.1222435157304287,0.1222435157304287,0.0,0.0001036270969415,,,True,0.0,0.0001528071726297,0,20419259,0.0001015997598788
2023-07-12,f02184150,f02184150,unknown,5,,0.0002518625649571,0.1093941869611806,0.1093941869611806,0.0,0.0128739255624469,,,True,0.0,0.0002318374763724,0,20419259,0.0126220629974898
2023-07-13,f02184150,f02184150,unknown,5,,7.6060045959293e-05,0.1182477609332684,0.1182477609332684,0.0,0.0039053562358565,,,True,0.0,0.000315632830875,0,20419259,0.0038292961898972
2023-07-14,f02184150,f02184150,unknown,5,,3.3389378848518e-05,0.1204856123692903,0.1204856123692903,0.0,0.0017066941962784,,,True,0.0,0.0003076434344312,0,20419259,0.0016733048174299
2023-07-15,f02184150,f02184150,unknown,5,,4.403644007609e-06,0.121986362318636,0.121986362318636,0.0,0.0002250917486174,,,True,0.0,0.0002884959327465,0,20419259,0.0002206881046098
2023-07-16,f02184150,f02184150,unknown,5,,5.31223098923e-07,0.1222178691386965,0.1222178691386965,0.0,2.72760214097e-05,,,True,0.0,0.0002236048398937,0,20419259,2.6744798310797e-05
2023-07-17,f02184150,f02184150,unknown,5,,3.37024292493e-06,0.1221463243224313,0.1221463243224313,0.0,0.0001722695730915,,,True,0.0,0.000181356104477,0,20419259,0.0001688993301666
2023-07-18,f02184150,f02184150,unknown,5,,2.870113819969e-06,0.122161241151504,0.122161241151504,0.0,0.0001473680006771,,,True,0.0,0.0001601408478187,0,20419259,0.0001444978868571
2023-07-19,f02184150,f02184150,unknown,5,,3.966698552152e-05,0.1202445356835445,0.1202445356835445,0.0,0.0020275733274518,,,True,0.0,0.0002278409890036,0,20419259,0.0019879063419303
2023-07-20,f02184150,f02184150,unknown,5,,1.32057984762e-06,0.1221513128386069,0.1221513128386069,0.0,6.78060955368e-05,,,True,0.0,0.0002496310658562,0,20419259,6.648551568918e-05
2023-07-21,f02184150,f02184150,unknown,5,,1.038654005224e-06,0.1222074229698446,0.1222074229698446,0.0,5.33304160553e-05,,,True,0.0,0.0002079966141,0,20419259,5.2291762050136e-05
2023-07-22,f02184150,f02184150,unknown,5,,1.402967511904e-06,0.1222838716805752,0.1222838716805752,0.0,7.17125203495e-05,,,True,0.0,0.0001443657990751,0,20419259,7.0309552837664e-05
2023-07-23,f02184150,f02184150,unknown,5,,1.6971065748e-08,0.1224699225643604,0.1224699225643604,0.0,8.674740416e-07,,,True,0.0,2.915996159797e-05,0,20419259,8.50502975868e-07
2023-07-24,f02184150,f02184150,unknown,5,,6.2957933049e-08,0.1224162148912866,0.1224162148912866,0.0,3.2326190883e-06,,,True,0.0,4.9302489625e-05,0,20419259,3.169661155311e-06
2023-07-25,f02184150,f02184150,unknown,5,,4.9150333485e-08,0.1224203369337333,0.1224203369337333,0.0,2.5236582354e-06,,,True,0.0,4.588940803125e-05,0,20419259,2.474507901915e-06
2023-07-26,f02184150,f02184150,unknown,5,,1.168351451071e-06,0.1223926198056035,0.1223926198056035,0.0,5.97201478291e-05,,,True,0.0,4.761004656732e-05,0,20419259,5.8551796378061e-05
2023-07-27,f02184150,f02184150,unknown,5,,2.120541264192e-06,0.1220122520448914,0.1220122520448914,0.0,0.0001088825850487,,,True,0.0,4.8635370059782e-05,0,20369429,0.0001067620437845
2023-07-28,f02184150,f02184150,unknown,5,,1.967581809648e-05,0.1211152103799471,0.1211152103799471,0.0,0.0010102863704988,,,True,0.0,4.4273249554024e-05,0,20369429,0.0009906105524023
2023-07-29,f02184150,f02184150,unknown,5,,1.843791865668e-06,0.1220709036581026,0.1220709036581026,0.0,9.42458159632e-05,,,True,0.0,3.582052593416e-05,0,20369429,9.2402024097561e-05
2023-07-30,f02184150,f02184150,unknown,5,,8.64968629864e-07,0.1220828237380028,0.1220828237380028,0.0,4.44131986469e-05,,,True,0.0,4.2533063350144e-05,0,20369429,4.3548230017109e-05
2023-07-31,f02184150,f02184150,unknown,5,,2.461216366384e-06,0.1219941086404323,0.1219941086404323,0.0,0.0001263750934072,,,True,0.0,4.9286266160388e-05,0,20369429,0.0001239138770408
2023-08-01,f02184150,f02184150,unknown,5,,1.406842959204e-06,0.122085802685943,0.122085802685943,0.0,7.191107906e-05,,,True,0.0,4.3256234996914e-05,0,20369429,7.0504236100833e-05
2023-08-02,f02184150,f02184150,unknown,5,,1.9589975553876e-05,0.1211646382632265,0.1211646382632266,0.0,0.0010013457945839,,,True,0.0,3.4985942189448e-05,0,20369429,0.00098175581903
2023-08-03,f02184150,f02184150,unknown,5,,4.3138264888336e-05,0.119925384478799,0.119925384478799,0.0,0.0022150032517048,,,True,0.0,2.9382269496172e-05,0,20369429,0.0021718649868164
2023-08-04,f02184150,f02184150,unknown,5,,5.705061640704e-06,0.1218460214796696,0.1218460214796696,0.0,0.0002929355206577,,,True,0.0,3.0812999672642e-05,0,20369429,0.000287230459017
2023-08-05,f02184150,f02184150,unknown,5,,9.5806019869548e-05,0.1172604656055288,0.1172604656055288,0.0,0.0048971452173771,,,True,0.0,4.3359177094042e-05,0,20369429,0.0048013391975075
2023-08-06,f02184150,f02184150,unknown,5,,2.2157720212248e-05,0.1210337644108207,0.1210337644108207,0.0,0.001132596612542,,,True,0.0,3.4608976637192e-05,0,20369429,0.0011104388923298
2023-08-07,f02184150,f02184150,unknown,5,,1.374664766816e-05,0.1214198081584199,0.1214198081584199,0.0,0.0007058436254641,,,True,0.0,4.4118216115894e-05,0,20369429,0.0006920969777959
2023-08-08,f02184150,f02184150,unknown,5,,1.3053080240728e-05,0.121460856236452,0.121460856236452,0.0,0.0006702312958765,,,True,0.0,3.8682467671376e-05,0,20369429,0.0006571782156358
2023-08-09,f02184150,f02184150,unknown,5,,3.3006824888504e-05,0.1204445982015411,0.1204445982015411,0.0,0.0016947882499617,,,True,0.0,3.0383548497138e-05,0,20369429,0.0016617814250731
2023-08-10,f02184150,f02184150,unknown,5,,2.0143073403216e-05,0.1211458064754129,0.1211458064754129,0.0,0.0010296175095693,,,True,0.0,2.5546015017724e-05,0,20369429,0.0010094744361661
2023-08-11,f02184150,f02184150,unknown,5,,6.9514120694184e-05,0.1186227931677901,0.1186227931677901,0.0,0.0035532291620216,,,True,0.0,2.4947670188216e-05,0,20369429,0.0034837150413274
2023-08-12,f02184150,f02184150,unknown,5,,4.8328127633196e-05,0.1197078703049427,0.1197078703049427,0.0,0.0024703025908596,,,True,0.0,2.2797104197574e-05,0,20369429,0.0024219744632264
2023-08-13,f02184150,f02184150,unknown,5,,5.57904347466e-06,0.1218995258923504,0.1218995258923504,0.0,0.0002851740016616,,,True,0.0,1.6270105987934e-05,0,20369429,0.0002795949581869
2023-08-14,f02184150,f02184150,unknown,5,,2.397367296108e-06,0.1220684046939083,0.1220684046939083,0.0,0.0001225419426087,,,True,0.0,1.0023363482892e-05,0,20369429,0.0001201445753126
2023-08-15,f02184150,f02184150,unknown,5,,6.4899175003512e-05,0.1188349578094662,0.1188349578094662,0.0,0.0033323520090073,,,True,0.0,2.460181526398e-06,0,20369429,0.0032674528340038
2023-08-16,f02184150,f02184150,unknown,5,,2.8933421374968e-05,0.1207195897121647,0.1207195897121647,0.0,0.0014789380281292,,,True,0.0,2.442259706032e-06,0,20369429,0.0014500046067542
2023-08-17,f02184150,f02184150,unknown,5,,8.2614556803036e-05,0.1179736949514358,0.1179736949514358,0.0,0.0042228607584846,,,True,0.0,4.414290079504e-06,0,20369429,0.0041402462016816
2023-08-18,f02184150,f02184150,unknown,5,,0.0001563245334139,0.1141375335280403,0.1141375335280403,0.0,0.0080267333591039,,,True,0.0,5.503112855696e-06,0,20369429,0.00787040882569
2023-08-19,f02184150,f02184150,unknown,5,,0.0001261373585178,0.1157485189459824,0.1157485189459824,0.0,0.0064475380862196,,,True,0.0,4.91296779788e-06,0,20369429,0.0063214007277018
2023-08-20,f02184150,f02184150,unknown,5,,1.037898349764e-05,0.1216680054386399,0.1216680054386399,0.0,0.0005305239635871,,,True,0.0,2.44059777284e-06,0,20369429,0.0005201449800895
2023-08-21,f02184150,f02184150,unknown,5,,3.876806423136e-06,0.1219682856145059,0.121968285614506,0.0,0.0001990608304646,,,True,0.0,2.423555029352e-06,0,20369429,0.0001951840240415
2023-08-22,f02184150,f02184150,unknown,5,,5.203760621752e-06,0.1217205994114731,0.1217205994114731,0.0,0.000267195417528,,,True,0.0,0.0001819751709987,0,20369429,0.0002619916569062
2023-08-23,f02184150,f02184150,unknown,5,,3.002406459432e-06,0.1219082549098784,0.1219082549098784,0.0,0.0001534686489789,,,True,0.0,0.0001392464411425,0,20369429,0.0001504662425195
2023-08-24,f02184150,f02184150,unknown,5,,2.010265256472e-06,0.1220000353756208,0.1220000353756208,0.0,0.0001027551389755,,,True,0.0,9.8179485403608e-05,0,20369429,0.000100744873719
2023-08-25,f02184150,f02184150,unknown,5,,2.132390263104e-06,0.1220893945857017,0.1220893945857017,0.0,0.0001089975848361,,,True,0.0,2.57782946215e-06,0,20369429,0.000106865194573
2023-08-26,f02184150,f02184150,unknown,5,,3.264520325888e-06,0.1218322463822623,0.1218322463822623,0.0,0.0001676220208628,,,True,0.0,0.0001699015968748,0,20369429,0.0001643575005369
2023-08-27,f02184150,f02184150,unknown,5,,7.54330608732e-07,0.1221380513438645,0.1221380513438645,0.0,3.85577705649e-05,,,True,0.0,2.436088557047e-05,0,20369429,3.7803439956239e-05
2023-08-28,f02184150,f02184150,unknown,5,,1.0463455596e-08,6.3412530178e-06,6.34125301784e-06,0.0,5.360498447e-07,,,True,0.0,3.06194094551e-06,0,20366829,5.25586389174e-07
2023-08-29,f02184150,f02184150,unknown,5,,1.305969295392e-06,0.1220983005769421,0.1220983005769421,0.0,6.67549001375e-05,,,True,0.0,3.5914522920284e-05,0,20369429,6.5448930842184e-05
2023-08-30,f02184150,f02184150,unknown,5,,5.5019171754e-07,0.1221698262201069,0.1221698262201069,0.0,2.81231674362e-05,,,True,0.0,3.020612456848e-06,0,20369429,2.7572975718705e-05
2023-08-31,f02184150,f02184150,unknown,5,,3.36240456968e-07,0.1221314907734602,0.1221314907734603,0.0,1.7264804402e-05,,,True,0.0,2.10144221377e-05,0,20369429,1.6928563945033e-05
2023-09-01,f02184150,f02184150,unknown,5,,4.855008e-11,0.122167309426912,0.122167309426912,0.0,2.4928815e-09,,,True,0.0,2.458080206354e-06,0,20369429,2.44433148e-09
2023-09-02,f02184150,f02184150,unknown,5,,4.3490364e-11,0.1221985017614061,0.1221985017614061,0.0,2.2230192e-09,,,True,0.0,2.4660155746e-06,0,20369429,2.179528903e-09
2023-09-04,f02184150,f02184150,unknown,5,,3.830557e-10,3.4076675e-09,3.4076675e-09,0.0,1.92376076e-08,,,True,0.0,2.8332409488614e-05,0,188545519,1.88545519e-08
2023-09-04,f02184150,f02184150,unknown,11,,5.9359572e-11,0.1570010600127553,0.1570010600127554,0.0,3.0433286e-09,,,True,0.0,3.136943916e-06,0,26175167,2.983969038e-09
2023-09-05,f02184150,f02184150,unknown,5,,5.0400048e-11,0.1221985135061121,0.1221985135061121,0.0,2.5762092e-09,,,True,0.0,2.45391767857e-06,0,20369429,2.525809196e-09
2023-09-06,f02184150,f02184150,unknown,5,,4.2271008e-11,0.1221985207893243,0.1221985207893243,0.0,2.1606916e-09,,,True,0.0,2.447049984056e-06,0,20369429,2.118420616e-09
2023-09-07,f02184150,f02184150,unknown,5,,4.04584e-11,0.1221673145825794,0.1221673145825794,0.0,2.0774013e-09,,,True,0.0,2.453340019278e-06,0,20369429,2.0369429e-09
2023-09-08,f02184150,f02184150,unknown,5,,5.1578795824e-08,0.1221647024961289,0.1221647024961289,0.0,2.6483958213e-06,,,True,0.0,2.419108049724e-06,0,20369429,2.596817025494e-06
2023-09-09,f02184150,f02184150,unknown,5,,1.4440315837008e-05,0.1214203282297296,0.1214203282297296,0.0,0.0007414611277809,,,True,0.0,7.980642489434e-06,0,20369429,0.0007270208119438
2023-09-10,f02184150,f02184150,unknown,5,,4.06452e-11,0.1221985225099208,0.1221985225099208,0.0,2.0775881e-09,,,True,0.0,2.445412491058e-06,0,20369429,2.0369429e-09
2023-09-11,f02184150,f02184150,unknown,5,,4.06452e-11,0.1221985263225911,0.1221985263225911,0.0,2.0775881e-09,,,True,0.0,2.441599820794e-06,0,20369429,2.0369429e-09
2023-09-12,f02184150,f02184150,unknown,5,,2.6348760184356e-05,0.1208517039758401,0.1208517039758401,0.0,0.0013468225180038,,,True,0.0,2.443506155926e-06,0,20369429,0.0013204737578195
2023-09-13,f02184150,f02184150,unknown,5,,2.7343826215908e-05,0.1208005892530391,0.1208005892530391,0.0,0.0013976855312469,,,True,0.0,2.695215713932e-06,0,20369429,0.001370341705031
2023-09-14,f02184150,f02184150,unknown,5,,8.048279206956e-06,0.1217871413538658,0.1217871413538658,0.0,0.0004113895147729,,,True,0.0,2.4391313612e-06,0,20369429,0.0004033412355659
2023-09-15,f02184150,f02184150,unknown,5,,6.10312268346e-05,0.1190762566166135,0.1190762566166135,0.0,0.00311962422623,,,True,0.0,5.089157156426e-06,0,20369429,0.0030585929993954
2023-09-16,f02184150,f02184150,unknown,5,,4.6713029236944e-05,0.1198083451245284,0.1198083451245285,0.0,0.0023877464905481,,,True,0.0,4.87838492337e-06,0,20369429,0.0023410334613111
2023-09-17,f02184150,f02184150,unknown,5,,4.1227645309548e-05,0.1200890247363055,0.1200890247363055,0.0,0.0021073599166971,,,True,0.0,4.58534699731e-06,0,20369429,0.0020661322713875
2023-09-18,f02184150,f02184150,unknown,5,,3.0754690922412e-05,0.1206240462952012,0.1206240462952012,0.0,0.0015720326109745,,,True,0.0,4.89109382425e-06,0,20369429,0.001541277920052
2023-09-19,f02184150,f02184150,unknown,5,,0.0001239867596115,0.1158523288380249,0.1158523288380249,0.0,0.0063376097626906,,,True,0.0,1.1031399284422e-05,0,20369429,0.006213623003079
2023-09-20,f02184150,f02184150,unknown,5,,3.2165928034188e-05,0.1205444877790111,0.1205444877790112,0.0,0.001644168298084,,,True,0.0,1.2313922904766e-05,0,20369429,0.0016120023700498
2023-09-21,f02184150,f02184150,unknown,5,,3.80838318e-10,0.1209240785392952,0.1209240785392952,0.0,1.94885821e-08,,,True,0.0,0.0012768719721226,0,20370729,1.9107743802e-08
2023-09-22,f02184150,f02184150,unknown,5,,2.40213132e-10,0.1220248529504197,0.1220248529504197,0.0,1.22785456e-08,,,True,0.0,0.0001761047710345,0,20369429,1.2038332539e-08
2023-09-23,f02184150,f02184150,unknown,5,,4.1864556e-11,0.1221985156043388,0.1221985156043388,0.0,2.1399157e-09,,,True,0.0,2.452255745378e-06,0,20369429,2.098051187e-09
